year,puma,household_income__mean,household_income__median,p_renting,rent__mean,rent__median,monthly_renter_income__mean,monthly_renter_income__median,rent_to_income_mean,rent_to_income_median,mortgage_payment__mean,mortgage_payment__median,monthly_mortgager_income__mean,monthly_mortgager_income__median,mortgage_to_income_mean,mortgage_to_income_median,price__mean,price__median,price_to_income_mean,price_to_income_median
2006,3809,56834.9961701379,36000,0.8865657098777963,956.4940239043825,700,4375.391756091853,2916.6666666666665,0.21860763040764453,0.2649999998675,1861.2220650636493,1600,10774.304337576616,7166.666666666667,0.17274637941796622,0.1729106627644113,580274.8508315348,625000,10.209815957310143,17.36111111111111
2006,3810,145208.82574957842,89000,0.6954524889979573,1722.2467325093146,1600,10002.729739586413,6250.0,0.17217767322988026,0.23999999996159999,2739.142737078022,1800,20342.993574029977,14574.833333333334,0.1346479674739136,0.15058823525868512,748221.3466380677,875000,5.152726377172291,9.831460674157304
2006,3901,90215.70723488265,76120,0.14423813332879487,910.4837758112094,900,3717.866764995084,2916.6666666666665,0.2448941377845242,0.26666666659555555,1901.4750948037306,1800,8744.095179529226,7916.666666666667,0.21745818815596474,0.23536585362983342,561901.3688731885,625000,6.228420594323343,8.210719915922228
2006,3902,78287.22736075935,65400,0.25994423989614146,867.4447355493696,900,3202.394724632935,2541.6666666666665,0.27087377108042104,0.29999999989411763,1801.5800697149887,1600,8437.668723942314,7054.166666666667,0.21351633118789243,0.23900414936569275,498462.3942383699,450000,6.367097303642905,6.8807339449541285
2006,3903,66730.81409549517,55000,0.3988182431653966,776.5614295736866,800,3215.8068521040536,2183.3333333333335,0.24148260927598753,0.27428571419167347,1642.181720043181,1600,7713.23001079525,6741.666666666667,0.21290454423695693,0.21333333327644446,439365.4251581167,450000,6.584146036782386,8.181818181818182
2006,4001,45501.14397127524,30000,0.8040616192425003,849.2624603860559,710,3456.194680527546,2266.6666666666665,0.24572182382284852,0.2857142853061225,1680.5655964278121,1704,7174.007016797788,4833.333333333333,0.23425759028292037,0.23587223580269126,532450.4976704787,450000,11.701914527832825,15.0
2006,4002,35964.07268494568,25900,0.7994826694257631,730.9952115957034,730,2476.349461843751,1800.0,0.2951906517472882,0.36302521001081844,1664.9951432734338,1600,5786.020114942528,5200.0,0.28776172743913314,0.29999999985,481209.42812983,450000,13.380281825847302,17.374517374517374
2006,4003,43141.78393430244,29000,0.7172692089862186,664.6958381312716,620,2432.867236935899,1483.3333333333333,0.27321500657324393,0.3279999998688,1973.720746184285,1800,7366.561239871868,6066.666666666667,0.2679297275778319,0.26999999995949997,579362.9197470384,625000,13.429275911012606,21.551724137931036
2006,4004,80987.16866321243,54000,0.6088497409326424,994.6110903087449,800,4302.691527385369,3333.3333333333335,0.2311602130848417,0.25822784806204135,1990.6178887484198,1100,12675.169353139485,8066.666666666667,0.15704862264860928,0.13483146065597776,595402.2202778081,625000,7.351809306407612,11.574074074074074
2006,4005,102589.83297325326,75000,0.6303201832087456,1293.226735218509,1300,6528.490748357612,5333.333333333333,0.19808969409106525,0.23465807785807846,2324.9294964028777,2200,14600.260591526778,11258.333333333334,0.15923890411600902,0.17828571427552653,767002.5689644626,875000,7.476399431944021,11.666666666666666
2006,4006,46296.072844523704,36100,0.7782523949736656,775.8505808376851,750,3187.528171515862,2375.0,0.2434019525759113,0.29333333320296295,1915.6347006651886,1800,7167.406122967479,5991.666666666667,0.2672702882743959,0.264608599744484,565949.7907949791,625000,12.224574483792841,17.31301939058172
2006,4007,33226.4487854251,22800,0.7825910931174089,575.3255949301604,540,2048.404132177962,1291.6666666666667,0.2808652774579431,0.3076923072189349,1774.1527520098948,1500,6123.659297052154,6250.0,0.28972100927691186,0.23999999996159999,441331.6494360902,450000,13.2825404329602,19.736842105263158
2006,4008,36686.3578313253,26100,0.7484337349397591,766.217267654003,800,2410.9415915432496,1750.0,0.3178083078999626,0.32228571417521634,1898.9160107601874,1700,5295.027066520541,4916.666666666667,0.35862253146290335,0.35999999992799997,431429.0146438322,450000,11.75993039776352,17.24137931034483
2006,4009,67197.9755724476,58200,0.35960791046872803,872.1559095446851,900,3720.5239883096774,3366.6666666666665,0.23441749395652364,0.2558635393801628,1966.3412848920384,1800,7278.88269232902,6583.333333333333,0.27014328544740834,0.3012552300751037,502760.61080463196,450000,7.481782100155604,7.731958762886598
2006,4010,53901.82783171521,42000,0.6006472491909385,827.788862625139,830,3349.343332869855,2683.3333333333335,0.24714959929648522,0.2930232557117361,1575.501386658882,1440,6408.561463046757,5329.166666666667,0.24584322015846866,0.284360189492599,422821.14597544336,450000,7.84428215116409,10.714285714285714
2006,4011,44550.84686133588,33670,0.827109614514751,778.0679953819043,800,3179.2844483603735,2416.6666666666665,0.24473053859121383,0.30703624725619544,1590.9419218585006,1500,6739.1372756071805,4741.666666666667,0.23607501328353048,0.21089630927010972,534684.3304424519,625000,12.001664796780457,18.562518562518562
2006,4012,59380.59973104286,46630,0.670245531841055,855.2959451150448,850,3929.1783113815086,2916.6666666666665,0.21767806837310996,0.2409836064981188,1752.3685585868088,1600,8305.962091913174,6314.166666666667,0.21097719194901512,0.22784810109277356,574642.2597058618,625000,9.677272750841746,13.4033883765816
2006,4013,77125.01105939622,58000,0.5738502924975447,959.6830121288787,910,5108.621611230994,4016.6666666666665,0.1878555675407773,0.23606557367761358,1721.7334047109207,1600,10095.521841541757,7875.0,0.17054427019574284,0.1803108808178045,581809.4877890642,625000,7.543719991702766,10.775862068965518
2006,4014,52812.25585009547,39200,0.6799653656587186,844.5779867437228,830,3422.9379251423034,2500.0,0.24674066699839753,0.29333333329422223,1799.3608094768015,1400,6640.098202533729,5541.666666666667,0.27098406598718694,0.28615384612743194,641963.5409175896,625000,12.155578862977675,15.943877551020408
2006,4015,53741.23023988454,40000,0.7345078230873475,827.2452676474817,840,3555.6896375457254,2858.3333333333335,0.23265395801487285,0.28235294077785467,2045.1260038770424,1900,8519.912016523587,6125.0,0.24004074219436872,0.2698961937576178,598399.688352162,625000,11.134834198642038,15.625
2006,4016,60671.705340961584,42000,0.4913293770654916,803.7070118974433,800,3087.629967815427,2083.3333333333335,0.2602990061228372,0.33599999983872,1594.7589139679424,1400,8444.200665140115,6333.333333333333,0.18885848136597785,0.19731849225439133,512114.31752637535,625000,8.440743747821262,14.880952380952381
2006,4017,52193.20222516297,38800,0.5898805731183323,853.0144574308979,870,3324.2005322291766,2333.3333333333335,0.2566074005345504,0.3217158175908689,1855.304962235036,1700,7480.433214218036,6416.666666666667,0.248021058286927,0.26083176346717896,592902.389350802,625000,11.359762652481145,16.108247422680414
2006,4018,41005.92650870048,25000,0.7162162162162162,638.8201085551822,650,2479.082692556216,1383.3333333333333,0.25768406615613376,0.2949152540873312,1473.1540795684423,1500,6953.20886716116,6083.333333333333,0.21186679527576138,0.23132530117137465,499734.21926910296,450000,12.186877893444775,18.0
2006,4101,54164.79844277187,42000,0.7860368543991695,943.5111932906293,950,4114.393706387989,3266.6666666666665,0.22931961805836373,0.2666666663703704,1831.0645933014355,1600,7452.780622009569,6084.166666666667,0.24568878196869653,0.23777089774448143,533041.3766434648,625000,9.841103298974753,14.880952380952381
2006,4102,55378.14188873742,45000,0.6218977011708902,1008.4298240345926,950,4077.0195233519516,3333.3333333333335,0.24734486019961577,0.2753424656402702,1691.0605778191984,1200,5720.147561354458,4583.333333333333,0.2956323345999097,0.29394812675032594,421012.41242765763,350000,7.6025016020496246,7.777777777777778
2006,4103,62255.51376670856,51000,0.4852964697817891,1060.979565892933,1100,3703.686998760142,3223.3333333333335,0.2864657748476342,0.31690140838375325,1776.4721375103964,1600,7422.213674028895,6666.666666666667,0.2393453241216241,0.24374999997714844,519697.5485514167,625000,8.347815592670083,12.254901960784315
2006,4104,82146.17381441534,62000,0.2717428522513268,1182.3901401795558,1100,5115.090302934846,4333.333333333333,0.23115723675516442,0.25882352935086506,1879.1774227676683,1700,8976.830199076032,7916.666666666667,0.20933641175045156,0.19199999990784,540310.9165592301,625000,6.577432538488045,10.080645161290322
2006,4105,76873.31725848968,67000,0.24192898123740114,1075.5518523266248,1100,4501.0076699568435,4416.666666666667,0.23895801367006722,0.24324324319393717,1782.13273572562,1710,7556.890630364782,6666.666666666667,0.2358288379303425,0.24126455902807575,455069.684440056,450000,5.9197352302342505,6.7164179104477615
2006,4106,65720.74545385159,55000,0.4488713339821016,1040.822989287536,1000,4169.718939522757,3583.3333333333335,0.2496146633342781,0.2750301567756289,1713.8837829825081,1600,7268.189648186581,6250.0,0.23580614512585313,0.22199999986679997,482198.71929456224,625000,7.337085359647314,11.363636363636363
2006,4107,52279.3774593096,42000,0.7320693972455733,1032.2410212558025,1000,3889.0457921044067,3166.6666666666665,0.26542269657803264,0.313043478179206,1922.1792260692464,1600,5763.923358549123,4500.0,0.3334845219998018,0.3483870967472216,461775.3244490898,450000,8.832839006327141,10.714285714285714
2006,4108,75209.6132009482,60000,0.5560758559048692,1146.027813690206,1100,5436.997545337013,3750.0,0.21078321336986536,0.2739130433591683,1445.262985952303,1100,7800.8719236632905,6808.333333333333,0.18526941604671385,0.19285714284336733,399195.642095503,350000,5.307774167497914,5.833333333333333
2006,4109,54312.702827020534,42500,0.6872366841023345,1010.2070129716283,990,4002.310238109341,3333.3333333333335,0.25240597376800106,0.2866242037668871,1628.9215481171548,1500,5731.028068340307,4550.0,0.2842285064202952,0.25433526005680107,485814.2138624776,625000,8.944762248524766,14.705882352941176
2006,4110,61122.34664220769,49000,0.5226670920401978,950.821095037539,930,4175.142513072494,3416.6666666666665,0.22773380598638016,0.269999999919,2033.9974819011645,1800,7366.702759416641,6108.333333333333,0.27610690268467325,0.2823529411321799,551615.6060177991,625000,9.024777946547035,12.755102040816327
2006,4111,63260.618076816034,55000,0.5103441877725207,1024.7904926377023,1000,3733.386213870205,3333.3333333333335,0.2744935653403391,0.29473684204321327,1786.2338858195212,1600,7258.1545426642115,6266.666666666667,0.246100282836339,0.2642252867867574,483128.5714285714,450000,7.637114307702757,8.181818181818182
2006,4112,58689.33125084884,49700,0.43727647245235185,856.673223591124,800,3404.3667678963775,2983.3333333333335,0.25163952123774214,0.29203539819132274,1666.1353950195485,1600,6543.691234311344,5750.0,0.2546170556280674,0.25531914890357627,413745.6102436652,350000,7.049758472715279,7.042253521126761
2006,4113,62268.05910362639,55000,0.30288927149467343,1117.8657074340529,1000,4023.2632856677615,3333.3333333333335,0.277850497981644,0.29999999993571425,1581.4003718285214,1500,6281.7313128827645,5358.333333333333,0.25174594280805,0.2496285289302297,467721.97875952465,450000,7.511426973838105,8.181818181818182
2006,4114,59902.30467742767,44550,0.5868186271981847,738.6576149046489,720,3033.7337566277065,2416.6666666666665,0.24348135801005144,0.2770722696069068,1721.1816086376318,1600,9604.235169234502,7733.333333333333,0.17921068969147466,0.19834710739867492,471972.17342201027,450000,7.879031966525628,10.1010101010101
2007,3701,75387.38834524718,51000,0.6634742175029495,933.3155509065551,870,4845.30559623431,3333.3333333333335,0.19262263904095386,0.23472527466336918,1324.217340225564,1100,10417.690720942983,8000.0,0.127112368345074,0.11037974682985419,370852.0250316411,350000,4.919284686362551,6.862745098039215
2007,3702,55994.592594183596,45000,0.6102710597534259,874.9582937387815,860,3602.7249557127607,3083.3333333333335,0.2428601418355236,0.2526315788941828,2061.6541801464327,2000,7317.807622453033,6183.333333333333,0.28173112583893495,0.31942446037650224,439247.3512173129,450000,7.844460167800908,10.0
2007,3703,65753.03179699002,50000,0.44967691804351384,856.4658269291983,800,4840.644358298092,3775.0,0.17693219404995095,0.2069999999379,1491.9404937060651,1400,8395.191883276117,7083.333333333333,0.17771368593469888,0.17668711653840188,364744.3311087517,350000,5.547186512021011,7.0
2007,3704,53662.218205921345,43500,0.6828988068935042,880.5684612398085,900,3475.3246624390667,3150.0,0.25337732349351333,0.269999999919,1819.3416978650207,1700,7185.866133765051,6500.0,0.25318335521396257,0.2924369747604265,457462.2669428825,450000,8.524848249608958,10.344827586206897
2007,3705,29784.032911238774,21000,0.9016303908083179,682.7002894128733,650,2352.293449322834,1733.3333333333333,0.29022751800350655,0.2897727271739411,1814.6860986547085,1800,5608.949925261584,5416.666666666667,0.3235340166760496,0.33230769224634316,446758.78320479864,450000,14.999942571115602,21.428571428571427
2007,3706,40176.88074886184,28900,0.8931292390597417,765.2183298223713,790,3177.023982904649,2333.3333333333335,0.2408601049094874,0.29065743932567856,1415.3883071553228,800,6687.56471785922,5350.0,0.21164480148887557,0.18168709443273073,306012.37493417587,187500,7.616628499534395,6.4878892733564015
2007,3707,33444.14113516676,24000,0.930040959625512,715.9847493456815,740,2602.6631811623383,1875.0,0.27509696780123727,0.29752066100949387,3437.1226765799256,2800,6483.841387856257,4841.666666666667,0.5301059157642869,0.991394147815891,403838.0651945321,450000,12.075001823559864,18.75
2007,3708,32241.072012070264,20800,0.9355749541976506,707.8576694466203,730,2479.3099571487815,1666.6666666666667,0.2855059196634938,0.3333333331111111,773.2050134288272,450,6807.3485526708455,4633.333333333333,0.11358387299346707,0.09280575537565343,287786.1123017574,275000,8.926071446818435,13.221153846153847
2007,3709,41741.84346484165,33000,0.7548644659151905,758.4636238389405,800,2972.882820022814,2233.3333333333335,0.25512731908926034,0.29999999988000003,1795.4825050144864,1700,5726.919322487185,5141.666666666667,0.313516291030046,0.35999999991359993,372985.59496000566,350000,8.935532405849882,10.606060606060606
2007,3710,33164.337481648785,21600,0.8972557876905704,604.6959170316669,580,2439.4697259561326,1641.6666666666667,0.24788006614620342,0.28235294077785467,1075.7903494176373,700,5443.268164170827,5008.333333333333,0.19763684554415345,0.1672830725176757,368445.1219512195,350000,11.109678345153,16.203703703703702
2007,3801,46960.5624590324,36000,0.8858625162127107,843.617657708717,780,3621.9220626899037,2856.6666666666665,0.23291988151787701,0.26122448958267386,1183.705109489051,1000,9491.810218978104,8335.833333333334,0.1247080464295766,0.10956521737224952,406667.3805036834,350000,8.659763836058248,9.722222222222221
2007,3802,75679.84243386022,41600,0.832431980956756,918.7174534691216,790,4885.053541865249,2916.6666666666665,0.18806701822112062,0.23999999996799998,2437.0373027259684,1400,18630.581380519685,11725.0,0.1308084408613334,0.12705134991790257,597691.7323905358,625000,7.897634471330772,15.024038461538462
2007,3803,47125.563474747476,30000,0.8731111111111111,732.3894583400819,640,3184.3208195469583,2175.0,0.2299986401634873,0.2828571427359184,2067.7318513372697,1600,12013.512620122727,8090.0,0.17211717477815797,0.18461538459103974,619373.6356003359,625000,13.143049969730995,20.833333333333332
2007,3804,51112.21302062834,30500,0.9168615284884125,678.6543608908642,540,3630.774630490043,2341.6666666666665,0.18691723666672935,0.24166666646527776,2656.1684782608695,2700,14765.119678442032,7516.666666666667,0.17989481535588472,0.1846153845964497,780597.9073243648,875000,15.272238496292928,28.688524590163933
2007,3805,177183.14234343258,100000,0.620780567921511,1722.086611432152,1600,10859.161577200677,7000.0,0.15858375429717836,0.22399999998208,2681.3962932880454,2000,23437.01289411504,16250.0,0.11440861962239803,0.11482176359966631,805502.7869479929,1000000,4.546159280698914,10.0
2007,3806,163194.16789377053,85000,0.6651861055989318,1560.1855161357776,1500,10132.056385771704,5666.666666666667,0.15398508029690033,0.2307692307337278,3281.0234254033267,2600,25058.288788438807,17700.0,0.13093565379121574,0.13420621930820928,804574.0229680405,875000,4.93016406990579,10.294117647058824
2007,3807,130462.79500718825,80000,0.7352842382468727,1500.165006852444,1300,8490.136876808283,5533.333333333333,0.17669503196707056,0.23529411761937716,2177.1959996969467,1900,21225.847267469755,13500.0,0.10257286657450264,0.16124999993953126,687641.7178575278,625000,5.270787873428896,7.8125
2007,3808,142181.72839370923,95600,0.6807624890446976,1806.1533097307156,1700,10124.511604620391,7375.0,0.17839411719440026,0.21785714277933674,2262.193800403226,1600,18708.98117229503,11708.333333333334,0.1209148579267998,0.13208430912977748,691858.7421127621,625000,4.866017243769651,6.53765690376569
2007,3809,56382.93493056321,32000,0.8587429736581065,891.6494200317659,680,3921.8137804623702,2500.0,0.2273563891467185,0.26727272712694217,1861.4375,1100,12751.106818181817,8000.0,0.1459824254115552,0.13953488371119524,538889.3133937343,625000,9.557666944038795,19.53125
2007,3810,168631.0745656814,101900,0.6905700917405255,1783.8805395779175,1700,11624.392875906633,7083.333333333333,0.1534601039917782,0.23999999995885715,2956.218958611482,2300,24065.65884883548,17983.333333333332,0.12283972681489795,0.11999999999424,790653.2889170897,875000,4.688657122973691,8.58684985279686
2007,3901,90189.63523919447,76000,0.16579096969801374,1005.3283458021613,930,3977.7341368800217,3416.6666666666665,0.2527389491623242,0.2802547769986612,1896.1315060504446,1800,8930.702920736743,8333.333333333334,0.21231604307962157,0.21666666663055553,550881.9911690496,625000,6.108041015001779,8.223684210526315
2007,3902,83913.53187531007,68000,0.24780883082520258,907.9904904904905,900,3989.1816816816818,3583.3333333333335,0.2276132206913468,0.23999999995199997,1721.8968952349328,1700,8793.675895179591,7611.666666666667,0.1958108208398744,0.20647773276844397,490730.36174612615,450000,5.848047993919727,6.617647058823529
2007,3903,71284.0864699732,56300,0.3805299614454682,868.0856909801228,900,3497.3660184032397,2666.6666666666665,0.24821127854855085,0.26181818176105787,1714.5609398992965,1600,8074.952329512315,7000.0,0.21233078164844682,0.21897810217060046,457301.5053529699,450000,6.415197668915877,7.992895204262878
2007,4001,56969.17330513233,41000,0.76440309961442,959.8366757266339,890,4004.0576226156372,3208.3333333333335,0.2397159996662645,0.26493506489377633,2232.6881080007943,2450,10683.50936403944,7452.833333333333,0.20898452296171469,0.23391812860025304,644978.0601517506,625000,11.321527463584323,15.24390243902439
2007,4002,43012.040459026044,33000,0.7942719827374822,841.1749814769079,800,3302.751461266156,2500.0,0.254689155796916,0.28021978012740006,2040.976418570376,1900,5667.044184475559,5168.333333333333,0.3601483157942331,0.39272727268442975,539074.5980707395,625000,12.533109155429875,18.939393939393938
2007,4003,43778.46185557771,32000,0.7765106535523043,756.4879681458826,730,2801.164877757901,2250.0,0.2700619210788435,0.2849999995725,2362.883090304426,2300,7436.573825360279,5925.833333333333,0.31773813395713196,0.3733333333001481,631432.4769083767,625000,14.423359116440208,19.53125
2007,4004,108089.0767823701,65000,0.6609032707634684,1137.917298187809,1000,6454.978242723779,4166.666666666667,0.17628522597585813,0.22399999996415998,2551.100524569104,2000,13893.661171180818,9179.166666666666,0.18361614646690616,0.17399999998508572,672031.5428866913,625000,6.217386278909389,9.615384615384615
2007,4005,119581.56442780147,76500,0.5901426437801685,1248.812353286385,1200,6764.731135074336,4633.333333333333,0.18460635439174214,0.23346303496495027,3018.0696471314955,2700,17397.54677245,11666.666666666666,0.17347673707138866,0.20399999995103996,820518.0762669895,1000000,6.861576700331473,13.071895424836601
2007,4006,52167.56372010041,37300,0.7607617783125532,828.9741212402171,800,3292.2067937425577,2333.3333333333335,0.2517989218708358,0.3035019454544353,1870.20451921491,1600,9911.510253449887,9083.333333333334,0.18869016642180744,0.16190476188934239,613722.4314147391,625000,11.764444947201339,16.75603217158177
2007,4007,34977.99492256918,26000,0.7550647372429551,664.6066169053863,600,2307.1150505458054,1850.0,0.2880682594256221,0.2833333332388889,1770.8759601242034,1500,5953.734815056926,5500.0,0.29743950900293353,0.33442622944240796,416751.47005880234,450000,11.914675812074575,17.307692307692307
2007,4008,42383.49442455243,31700,0.7469872122762148,794.1132323536663,800,2958.351890401453,2108.3333333333335,0.2684309581054956,0.3033333332322222,1854.9491858813244,1600,5849.84318653699,5500.0,0.3170938308483827,0.2858823528907266,463352.2677998439,450000,10.932375305312899,14.195583596214512
2007,4009,67574.79943274523,57900,0.3576602265969289,958.6318482199957,1000,3943.1390961415477,3258.3333333333335,0.24311388080578722,0.2684210522077562,2071.828487422411,2000,7079.109904170751,6508.333333333333,0.2926679364310711,0.299999999973913,531405.8632808633,625000,7.8639650837551125,10.79447322970639
2007,4010,54418.04540568997,42000,0.6863936475904275,846.4128211683498,850,3741.7120190464016,2916.6666666666665,0.2262100388431452,0.2923076922177515,1820.389328063241,1800,7151.168083003952,6800.0,0.25455831927510225,0.2783505154294824,470032.08575320855,450000,8.637430511314577,10.714285714285714
2007,4011,48216.51136304809,38000,0.8163275870994461,784.3151119284672,800,3442.486180692075,2916.6666666666665,0.22783391733784364,0.2452830188216447,2111.4318053197508,1800,6017.647849462364,5250.0,0.3508732744320346,0.33653136528384964,597232.6944400443,625000,12.386476697643213,16.44736842105263
2007,4012,50484.01180966363,38400,0.7122069173971243,881.9852673699527,850,3408.973869285801,2666.6666666666665,0.2587245608763594,0.30769230762468297,2098.5396109388216,2000,7979.146802462175,5881.666666666667,0.2630030080774127,0.2751219510584652,635257.5853350189,625000,12.58334198419267,16.276041666666668
2007,4013,70415.21870848781,48000,0.5730515296310248,982.0887105144794,930,4600.83137275254,3250.0,0.21345896664039765,0.26493506485248774,1846.8329621380847,1600,9391.619495174462,7583.333333333333,0.1966469109067943,0.1753846153306509,624752.9804248639,625000,8.872414115637143,13.020833333333334
2007,4014,51541.610859912,39300,0.6550619436728239,871.1796205156777,850,3613.3578790974093,2366.6666666666665,0.24109973317486394,0.3259259258293553,1963.5489410417858,1900,6290.76464415188,5417.5,0.3121319985905324,0.32571428565844895,634998.4107812599,625000,12.320111851124711,15.903307888040713
2007,4015,55728.20991696666,41600,0.7576656596537564,865.1144855908125,880,3504.6234749182245,2933.3333333333335,0.24684948091634829,0.2805194804320459,2213.6076447442383,1900,9450.344210230467,8258.333333333334,0.23423566332619908,0.21848739492126262,637357.1888325689,625000,11.436886090226329,15.024038461538462
2007,4016,62210.1204864712,47000,0.5451871405675497,855.7816282769593,850,3862.8974718129625,2783.3333333333335,0.22153878908810845,0.28571428567346935,1828.4817716661337,1500,7527.8409817716665,6808.333333333333,0.2428959081486606,0.22285714281893879,565497.1410419313,625000,9.090114865874753,13.297872340425531
2007,4017,57891.71774679205,42500,0.5898302990997668,863.3381328865386,870,3688.8130617658867,2850.0,0.23404225652824123,0.2914285713286531,1940.8259567387688,1800,8084.01828202995,6583.333333333333,0.24008183665950528,0.2666637037010704,633003.889457523,625000,10.934273745791549,14.705882352941176
2007,4018,46385.39784717947,29500,0.7646971401881064,728.2361596979288,700,2971.211570140855,1916.6666666666667,0.24509737610620758,0.2964705878167474,1752.7064925086438,1500,7207.41804328339,5666.666666666667,0.24318091194141225,0.19626168213293738,450779.40071388317,450000,9.718131602514507,15.254237288135593
